Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Avg_Monthly_Bal
Male,false,0,Graduate,false,3017.0,2845.0,159.0,180,0,Urban,false,11305.067923691004
Female,true,2,Graduate,false,1378.0,1881.0,167.0,360,1,Urban,false,4919.8561947656
Male,false,0,Graduate,true,6950.0,0.0,175.0,180,1,Semiurban,true,23188.740811349162
Male,true,0,Graduate,false,5695.0,4167.0,175.0,360,1,Semiurban,true,28220.994845210949
Male,true,0,Graduate,false,7578.0,1010.0,175.0,6,1,Semiurban,true,19426.882662158743
Male,true,0,Graduate,false,7333.0,8333.0,175.0,300,1,Rural,true,27596.379975880482
Male,true,1,Graduate,false,6325.0,0.0,175.0,360,1,Semiurban,true,21571.400309583576
Male,true,0,Graduate,false,5568.0,2142.0,175.0,360,1,Rural,false,20327.943655061736
Male,true,2,Graduate,true,7500.0,0.0,183.0,360,1,Rural,true,37422.046364644084
Male,true,0,Graduate,true,9560.0,0.0,191.0,360,1,Semiurban,true,25158.165497116439
Male,false,0,Not Graduate,true,8703.0,0.0,199.0,360,0,Rural,false,34225.684143183425
Male,true,0,Graduate,false,3993.0,3274.0,207.0,360,1,Semiurban,true,12891.689699258031
Male,true,2,Graduate,true,1600.0,20000.0,239.0,360,1,Urban,false,5402.284509038991
Female,false,3,Graduate,false,3083.0,0.0,255.0,360,1,Rural,true,12810.121615419541
Male,true,0,Graduate,false,5746.0,0.0,255.0,360,1,Urban,false,14065.153260965046
Male,true,0,Graduate,false,4583.0,5625.0,255.0,360,1,Semiurban,true,11633.103319094316
Female,true,1,Graduate,true,11500.0,0.0,286.0,360,0,Urban,false,32199.219088977454
Female,false,3,Graduate,false,416.0,41667.0,350.0,180,1,Urban,false,1519.93514600867
Male,true,3,Graduate,false,51763.0,0.0,700.0,300,1,Urban,true,154808.75469694927
Male,true,3,Graduate,false,5516.0,11300.0,495.0,360,0,Semiurban,false,12481.74731595748
